id,left,top,right,bottom
"3091",520068.2,157433.9,520568.2,156933.9
"3092",520068.2,156933.9,520568.2,156433.9
"3093",520068.2,156433.9,520568.2,155933.9
"3094",520068.2,155933.9,520568.2,155433.9
"3095",520568.2,200933.9,521068.2,200433.9
"3096",520568.2,200433.9,521068.2,199933.9
"3097",520568.2,199933.9,521068.2,199433.9
"3098",520568.2,199433.9,521068.2,198933.9
"3099",520568.2,198933.9,521068.2,198433.9
"3100",520568.2,198433.9,521068.2,197933.9
"3101",520568.2,197933.9,521068.2,197433.9
"3102",520568.2,197433.9,521068.2,196933.9
"3103",520568.2,196933.9,521068.2,196433.9
"3104",520568.2,196433.9,521068.2,195933.9
"3105",520568.2,195933.9,521068.2,195433.9
"3106",520568.2,195433.9,521068.2,194933.9
"3107",520568.2,194933.9,521068.2,194433.9
"3108",520568.2,194433.9,521068.2,193933.9
"3109",520568.2,193933.9,521068.2,193433.9
"3110",520568.2,193433.9,521068.2,192933.9
"3111",520568.2,192933.9,521068.2,192433.9
"3112",520568.2,192433.9,521068.2,191933.9
"3113",520568.2,191933.9,521068.2,191433.9
"3114",520568.2,191433.9,521068.2,190933.9
"3115",520568.2,190933.9,521068.2,190433.9
"3116",520568.2,190433.9,521068.2,189933.9
"3117",520568.2,189933.9,521068.2,189433.9
"3118",520568.2,189433.9,521068.2,188933.9
"3119",520568.2,188933.9,521068.2,188433.9
"3120",520568.2,188433.9,521068.2,187933.9
"3121",520568.2,187933.9,521068.2,187433.9
"3122",520568.2,187433.9,521068.2,186933.9
"3123",520568.2,186933.9,521068.2,186433.9
"3124",520568.2,186433.9,521068.2,185933.9
"3125",520568.2,185933.9,521068.2,185433.9
"3126",520568.2,185433.9,521068.2,184933.9
"3127",520568.2,184933.9,521068.2,184433.9
"3128",520568.2,184433.9,521068.2,183933.9
"3129",520568.2,183933.9,521068.2,183433.9
"3130",520568.2,183433.9,521068.2,182933.9
"3131",520568.2,182933.9,521068.2,182433.9
"3132",520568.2,182433.9,521068.2,181933.9
"3133",520568.2,181933.9,521068.2,181433.9
"3134",520568.2,181433.9,521068.2,180933.9
"3135",520568.2,180933.9,521068.2,180433.9
"3136",520568.2,180433.9,521068.2,179933.9
"3137",520568.2,179933.9,521068.2,179433.9
"3138",520568.2,179433.9,521068.2,178933.9
"3139",520568.2,178933.9,521068.2,178433.9
"3140",520568.2,178433.9,521068.2,177933.9
"3141",520568.2,177933.9,521068.2,177433.9
"3142",520568.2,177433.9,521068.2,176933.9
"3143",520568.2,176933.9,521068.2,176433.9
"3144",520568.2,176433.9,521068.2,175933.9
"3145",520568.2,175933.9,521068.2,175433.9
"3146",520568.2,175433.9,521068.2,174933.9
"3147",520568.2,174933.9,521068.2,174433.9
"3148",520568.2,174433.9,521068.2,173933.9
"3149",520568.2,173933.9,521068.2,173433.9
"3150",520568.2,173433.9,521068.2,172933.9
"3151",520568.2,172933.9,521068.2,172433.9
"3152",520568.2,172433.9,521068.2,171933.9
"3153",520568.2,171933.9,521068.2,171433.9
"3154",520568.2,171433.9,521068.2,170933.9
"3155",520568.2,170933.9,521068.2,170433.9
"3156",520568.2,170433.9,521068.2,169933.9
"3157",520568.2,169933.9,521068.2,169433.9
"3158",520568.2,169433.9,521068.2,168933.9
"3159",520568.2,168933.9,521068.2,168433.9
"3160",520568.2,168433.9,521068.2,167933.9
"3161",520568.2,167933.9,521068.2,167433.9
"3162",520568.2,167433.9,521068.2,166933.9
"3163",520568.2,166933.9,521068.2,166433.9
"3164",520568.2,166433.9,521068.2,165933.9
"3165",520568.2,165933.9,521068.2,165433.9
"3166",520568.2,165433.9,521068.2,164933.9
"3167",520568.2,164933.9,521068.2,164433.9
"3168",520568.2,164433.9,521068.2,163933.9
"3169",520568.2,163933.9,521068.2,163433.9
"3170",520568.2,163433.9,521068.2,162933.9
"3171",520568.2,162933.9,521068.2,162433.9
"3172",520568.2,162433.9,521068.2,161933.9
"3173",520568.2,161933.9,521068.2,161433.9
"3174",520568.2,161433.9,521068.2,160933.9
"3175",520568.2,160933.9,521068.2,160433.9
"3176",520568.2,160433.9,521068.2,159933.9
"3177",520568.2,159933.9,521068.2,159433.9
"3178",520568.2,159433.9,521068.2,158933.9
"3179",520568.2,158933.9,521068.2,158433.9
"3180",520568.2,158433.9,521068.2,157933.9
"3181",520568.2,157933.9,521068.2,157433.9
"3182",520568.2,157433.9,521068.2,156933.9
"3183",520568.2,156933.9,521068.2,156433.9
"3184",520568.2,156433.9,521068.2,155933.9
"3185",520568.2,155933.9,521068.2,155433.9
"3186",521068.2,200933.9,521568.2,200433.9
"3187",521068.2,200433.9,521568.2,199933.9
"3188",521068.2,199933.9,521568.2,199433.9
"3189",521068.2,199433.9,521568.2,198933.9
"3190",521068.2,198933.9,521568.2,198433.9
"3191",521068.2,198433.9,521568.2,197933.9
"3192",521068.2,197933.9,521568.2,197433.9
"3193",521068.2,197433.9,521568.2,196933.9
"3194",521068.2,196933.9,521568.2,196433.9
"3195",521068.2,196433.9,521568.2,195933.9
"3196",521068.2,195933.9,521568.2,195433.9
"3197",521068.2,195433.9,521568.2,194933.9
"3198",521068.2,194933.9,521568.2,194433.9
"3199",521068.2,194433.9,521568.2,193933.9
"3200",521068.2,193933.9,521568.2,193433.9
"3201",521068.2,193433.9,521568.2,192933.9
"3202",521068.2,192933.9,521568.2,192433.9
"3203",521068.2,192433.9,521568.2,191933.9
"3204",521068.2,191933.9,521568.2,191433.9
"3205",521068.2,191433.9,521568.2,190933.9
"3206",521068.2,190933.9,521568.2,190433.9
"3207",521068.2,190433.9,521568.2,189933.9
"3208",521068.2,189933.9,521568.2,189433.9
"3209",521068.2,189433.9,521568.2,188933.9
"3210",521068.2,188933.9,521568.2,188433.9
"3211",521068.2,188433.9,521568.2,187933.9
"3212",521068.2,187933.9,521568.2,187433.9
"3213",521068.2,187433.9,521568.2,186933.9
"3214",521068.2,186933.9,521568.2,186433.9
"3215",521068.2,186433.9,521568.2,185933.9
"3216",521068.2,185933.9,521568.2,185433.9
"3217",521068.2,185433.9,521568.2,184933.9
"3218",521068.2,184933.9,521568.2,184433.9
"3219",521068.2,184433.9,521568.2,183933.9
"3220",521068.2,183933.9,521568.2,183433.9
"3221",521068.2,183433.9,521568.2,182933.9
"3222",521068.2,182933.9,521568.2,182433.9
"3223",521068.2,182433.9,521568.2,181933.9
"3224",521068.2,181933.9,521568.2,181433.9
"3225",521068.2,181433.9,521568.2,180933.9
"3226",521068.2,180933.9,521568.2,180433.9
"3227",521068.2,180433.9,521568.2,179933.9
"3228",521068.2,179933.9,521568.2,179433.9
"3229",521068.2,179433.9,521568.2,178933.9
"3230",521068.2,178933.9,521568.2,178433.9
"3231",521068.2,178433.9,521568.2,177933.9
"3232",521068.2,177933.9,521568.2,177433.9
"3233",521068.2,177433.9,521568.2,176933.9
"3234",521068.2,176933.9,521568.2,176433.9
"3235",521068.2,176433.9,521568.2,175933.9
"3236",521068.2,175933.9,521568.2,175433.9
"3237",521068.2,175433.9,521568.2,174933.9
"3238",521068.2,174933.9,521568.2,174433.9
"3239",521068.2,174433.9,521568.2,173933.9
"3240",521068.2,173933.9,521568.2,173433.9
"3241",521068.2,173433.9,521568.2,172933.9
"3242",521068.2,172933.9,521568.2,172433.9
"3243",521068.2,172433.9,521568.2,171933.9
"3244",521068.2,171933.9,521568.2,171433.9
"3245",521068.2,171433.9,521568.2,170933.9
"3246",521068.2,170933.9,521568.2,170433.9
"3247",521068.2,170433.9,521568.2,169933.9
"3248",521068.2,169933.9,521568.2,169433.9
"3249",521068.2,169433.9,521568.2,168933.9
"3250",521068.2,168933.9,521568.2,168433.9
"3251",521068.2,168433.9,521568.2,167933.9
"3252",521068.2,167933.9,521568.2,167433.9
"3253",521068.2,167433.9,521568.2,166933.9
"3254",521068.2,166933.9,521568.2,166433.9
"3255",521068.2,166433.9,521568.2,165933.9
"3256",521068.2,165933.9,521568.2,165433.9
"3257",521068.2,165433.9,521568.2,164933.9
"3258",521068.2,164933.9,521568.2,164433.9
"3259",521068.2,164433.9,521568.2,163933.9
"3260",521068.2,163933.9,521568.2,163433.9
"3261",521068.2,163433.9,521568.2,162933.9
"3262",521068.2,162933.9,521568.2,162433.9
"3263",521068.2,162433.9,521568.2,161933.9
"3264",521068.2,161933.9,521568.2,161433.9
"3265",521068.2,161433.9,521568.2,160933.9
"3266",521068.2,160933.9,521568.2,160433.9
"3267",521068.2,160433.9,521568.2,159933.9
"3268",521068.2,159933.9,521568.2,159433.9
"3269",521068.2,159433.9,521568.2,158933.9
"3270",521068.2,158933.9,521568.2,158433.9
"3271",521068.2,158433.9,521568.2,157933.9
"3272",521068.2,157933.9,521568.2,157433.9
"3273",521068.2,157433.9,521568.2,156933.9
"3274",521068.2,156933.9,521568.2,156433.9
"3275",521068.2,156433.9,521568.2,155933.9
"3276",521068.2,155933.9,521568.2,155433.9
"3277",521568.2,200933.9,522068.2,200433.9
"3278",521568.2,200433.9,522068.2,199933.9
"3279",521568.2,199933.9,522068.2,199433.9
"3280",521568.2,199433.9,522068.2,198933.9
"3281",521568.2,198933.9,522068.2,198433.9
"3282",521568.2,198433.9,522068.2,197933.9
"3283",521568.2,197933.9,522068.2,197433.9
"3284",521568.2,197433.9,522068.2,196933.9
"3285",521568.2,196933.9,522068.2,196433.9
"3286",521568.2,196433.9,522068.2,195933.9
"3287",521568.2,195933.9,522068.2,195433.9
"3288",521568.2,195433.9,522068.2,194933.9
"3289",521568.2,194933.9,522068.2,194433.9
"3290",521568.2,194433.9,522068.2,193933.9
"3291",521568.2,193933.9,522068.2,193433.9
"3292",521568.2,193433.9,522068.2,192933.9
"3293",521568.2,192933.9,522068.2,192433.9
"3294",521568.2,192433.9,522068.2,191933.9
"3295",521568.2,191933.9,522068.2,191433.9
"3296",521568.2,191433.9,522068.2,190933.9
"3297",521568.2,190933.9,522068.2,190433.9
"3298",521568.2,190433.9,522068.2,189933.9
"3299",521568.2,189933.9,522068.2,189433.9
"3300",521568.2,189433.9,522068.2,188933.9
"3301",521568.2,188933.9,522068.2,188433.9
"3302",521568.2,188433.9,522068.2,187933.9
"3303",521568.2,187933.9,522068.2,187433.9
"3304",521568.2,187433.9,522068.2,186933.9
"3305",521568.2,186933.9,522068.2,186433.9
"3306",521568.2,186433.9,522068.2,185933.9
"3307",521568.2,185933.9,522068.2,185433.9
"3308",521568.2,185433.9,522068.2,184933.9
"3309",521568.2,184933.9,522068.2,184433.9
"3310",521568.2,184433.9,522068.2,183933.9
"3311",521568.2,183933.9,522068.2,183433.9
"3312",521568.2,183433.9,522068.2,182933.9
"3313",521568.2,182933.9,522068.2,182433.9
"3314",521568.2,182433.9,522068.2,181933.9
"3315",521568.2,181933.9,522068.2,181433.9
"3316",521568.2,181433.9,522068.2,180933.9
"3317",521568.2,180933.9,522068.2,180433.9
"3318",521568.2,180433.9,522068.2,179933.9
"3319",521568.2,179933.9,522068.2,179433.9
"3320",521568.2,179433.9,522068.2,178933.9
"3321",521568.2,178933.9,522068.2,178433.9
"3322",521568.2,178433.9,522068.2,177933.9
"3323",521568.2,177933.9,522068.2,177433.9
"3324",521568.2,177433.9,522068.2,176933.9
"3325",521568.2,176933.9,522068.2,176433.9
"3326",521568.2,176433.9,522068.2,175933.9
"3327",521568.2,175933.9,522068.2,175433.9
"3328",521568.2,175433.9,522068.2,174933.9
"3329",521568.2,174933.9,522068.2,174433.9
"3330",521568.2,174433.9,522068.2,173933.9
"3331",521568.2,173933.9,522068.2,173433.9
"3332",521568.2,173433.9,522068.2,172933.9
"3333",521568.2,172933.9,522068.2,172433.9
"3334",521568.2,172433.9,522068.2,171933.9
"3335",521568.2,171933.9,522068.2,171433.9
"3336",521568.2,171433.9,522068.2,170933.9
"3337",521568.2,170933.9,522068.2,170433.9
"3338",521568.2,170433.9,522068.2,169933.9
"3339",521568.2,169933.9,522068.2,169433.9
"3340",521568.2,169433.9,522068.2,168933.9
"3341",521568.2,168933.9,522068.2,168433.9
"3342",521568.2,168433.9,522068.2,167933.9
"3343",521568.2,167933.9,522068.2,167433.9
"3344",521568.2,167433.9,522068.2,166933.9
"3345",521568.2,166933.9,522068.2,166433.9
"3346",521568.2,166433.9,522068.2,165933.9
"3347",521568.2,165933.9,522068.2,165433.9
"3348",521568.2,165433.9,522068.2,164933.9
"3349",521568.2,164933.9,522068.2,164433.9
"3350",521568.2,164433.9,522068.2,163933.9
"3351",521568.2,163933.9,522068.2,163433.9
"3352",521568.2,163433.9,522068.2,162933.9
"3353",521568.2,162933.9,522068.2,162433.9
"3354",521568.2,162433.9,522068.2,161933.9
"3355",521568.2,161933.9,522068.2,161433.9
"3356",521568.2,161433.9,522068.2,160933.9
"3357",521568.2,160933.9,522068.2,160433.9
"3358",521568.2,160433.9,522068.2,159933.9
"3359",521568.2,159933.9,522068.2,159433.9
"3360",521568.2,159433.9,522068.2,158933.9
"3361",521568.2,158933.9,522068.2,158433.9
"3362",521568.2,158433.9,522068.2,157933.9
"3363",521568.2,157933.9,522068.2,157433.9
"3364",521568.2,157433.9,522068.2,156933.9
"3365",521568.2,156933.9,522068.2,156433.9
"3366",521568.2,156433.9,522068.2,155933.9
"3367",521568.2,155933.9,522068.2,155433.9
"3368",522068.2,200933.9,522568.2,200433.9
"3369",522068.2,200433.9,522568.2,199933.9
"3370",522068.2,199933.9,522568.2,199433.9
"3371",522068.2,199433.9,522568.2,198933.9
"3372",522068.2,198933.9,522568.2,198433.9
"3373",522068.2,198433.9,522568.2,197933.9
"3374",522068.2,197933.9,522568.2,197433.9
"3375",522068.2,197433.9,522568.2,196933.9
"3376",522068.2,196933.9,522568.2,196433.9
"3377",522068.2,196433.9,522568.2,195933.9
"3378",522068.2,195933.9,522568.2,195433.9
"3379",522068.2,195433.9,522568.2,194933.9
"3380",522068.2,194933.9,522568.2,194433.9
"3381",522068.2,194433.9,522568.2,193933.9
"3382",522068.2,193933.9,522568.2,193433.9
"3383",522068.2,193433.9,522568.2,192933.9
"3384",522068.2,192933.9,522568.2,192433.9
"3385",522068.2,192433.9,522568.2,191933.9
"3386",522068.2,191933.9,522568.2,191433.9
"3387",522068.2,191433.9,522568.2,190933.9
"3388",522068.2,190933.9,522568.2,190433.9
"3389",522068.2,190433.9,522568.2,189933.9
"3390",522068.2,189933.9,522568.2,189433.9
"3391",522068.2,189433.9,522568.2,188933.9
"3392",522068.2,188933.9,522568.2,188433.9
"3393",522068.2,188433.9,522568.2,187933.9
"3394",522068.2,187933.9,522568.2,187433.9
"3395",522068.2,187433.9,522568.2,186933.9
"3396",522068.2,186933.9,522568.2,186433.9
"3397",522068.2,186433.9,522568.2,185933.9
"3398",522068.2,185933.9,522568.2,185433.9
"3399",522068.2,185433.9,522568.2,184933.9
"3400",522068.2,184933.9,522568.2,184433.9
"3401",522068.2,184433.9,522568.2,183933.9
"3402",522068.2,183933.9,522568.2,183433.9
"3403",522068.2,183433.9,522568.2,182933.9
"3404",522068.2,182933.9,522568.2,182433.9
"3405",522068.2,182433.9,522568.2,181933.9
"3406",522068.2,181933.9,522568.2,181433.9
"3407",522068.2,181433.9,522568.2,180933.9
"3408",522068.2,180933.9,522568.2,180433.9
"3409",522068.2,180433.9,522568.2,179933.9
"3410",522068.2,179933.9,522568.2,179433.9
"3411",522068.2,179433.9,522568.2,178933.9
"3412",522068.2,178933.9,522568.2,178433.9
"3413",522068.2,178433.9,522568.2,177933.9
"3414",522068.2,177933.9,522568.2,177433.9
"3415",522068.2,177433.9,522568.2,176933.9
"3416",522068.2,176933.9,522568.2,176433.9
"3417",522068.2,176433.9,522568.2,175933.9
"3418",522068.2,175933.9,522568.2,175433.9
"3419",522068.2,175433.9,522568.2,174933.9
"3420",522068.2,174933.9,522568.2,174433.9
"3421",522068.2,174433.9,522568.2,173933.9
"3422",522068.2,173933.9,522568.2,173433.9
"3423",522068.2,173433.9,522568.2,172933.9
"3424",522068.2,172933.9,522568.2,172433.9
"3425",522068.2,172433.9,522568.2,171933.9
"3426",522068.2,171933.9,522568.2,171433.9
"3427",522068.2,171433.9,522568.2,170933.9
"3428",522068.2,170933.9,522568.2,170433.9
"3429",522068.2,170433.9,522568.2,169933.9
"3430",522068.2,169933.9,522568.2,169433.9
"3431",522068.2,169433.9,522568.2,168933.9
"3432",522068.2,168933.9,522568.2,168433.9
"3433",522068.2,168433.9,522568.2,167933.9
"3434",522068.2,167933.9,522568.2,167433.9
"3435",522068.2,167433.9,522568.2,166933.9
"3436",522068.2,166933.9,522568.2,166433.9
"3437",522068.2,166433.9,522568.2,165933.9
"3438",522068.2,165933.9,522568.2,165433.9
"3439",522068.2,165433.9,522568.2,164933.9
"3440",522068.2,164933.9,522568.2,164433.9
"3441",522068.2,164433.9,522568.2,163933.9
"3442",522068.2,163933.9,522568.2,163433.9
"3443",522068.2,163433.9,522568.2,162933.9
"3444",522068.2,162933.9,522568.2,162433.9
"3445",522068.2,162433.9,522568.2,161933.9
"3446",522068.2,161933.9,522568.2,161433.9
"3447",522068.2,161433.9,522568.2,160933.9
"3448",522068.2,160933.9,522568.2,160433.9
"3449",522068.2,160433.9,522568.2,159933.9
"3450",522068.2,159933.9,522568.2,159433.9
"3451",522068.2,159433.9,522568.2,158933.9
"3452",522068.2,158933.9,522568.2,158433.9
"3453",522068.2,158433.9,522568.2,157933.9
"3454",522068.2,157933.9,522568.2,157433.9
"3455",522068.2,157433.9,522568.2,156933.9
"3456",522068.2,156933.9,522568.2,156433.9
"3457",522068.2,156433.9,522568.2,155933.9
"3458",522068.2,155933.9,522568.2,155433.9
"3459",522568.2,200933.9,523068.2,200433.9
"3460",522568.2,200433.9,523068.2,199933.9
"3461",522568.2,199933.9,523068.2,199433.9
"3462",522568.2,199433.9,523068.2,198933.9
"3463",522568.2,198933.9,523068.2,198433.9
"3464",522568.2,198433.9,523068.2,197933.9
"3465",522568.2,197933.9,523068.2,197433.9
"3466",522568.2,197433.9,523068.2,196933.9
"3467",522568.2,196933.9,523068.2,196433.9
"3468",522568.2,196433.9,523068.2,195933.9
"3469",522568.2,195933.9,523068.2,195433.9
"3470",522568.2,195433.9,523068.2,194933.9
"3471",522568.2,194933.9,523068.2,194433.9
"3472",522568.2,194433.9,523068.2,193933.9
"3473",522568.2,193933.9,523068.2,193433.9
"3474",522568.2,193433.9,523068.2,192933.9
"3475",522568.2,192933.9,523068.2,192433.9
"3476",522568.2,192433.9,523068.2,191933.9
"3477",522568.2,191933.9,523068.2,191433.9
"3478",522568.2,191433.9,523068.2,190933.9
"3479",522568.2,190933.9,523068.2,190433.9
"3480",522568.2,190433.9,523068.2,189933.9
"3481",522568.2,189933.9,523068.2,189433.9
"3482",522568.2,189433.9,523068.2,188933.9
"3483",522568.2,188933.9,523068.2,188433.9
"3484",522568.2,188433.9,523068.2,187933.9
"3485",522568.2,187933.9,523068.2,187433.9
"3486",522568.2,187433.9,523068.2,186933.9
"3487",522568.2,186933.9,523068.2,186433.9
"3488",522568.2,186433.9,523068.2,185933.9
"3489",522568.2,185933.9,523068.2,185433.9
"3490",522568.2,185433.9,523068.2,184933.9
"3491",522568.2,184933.9,523068.2,184433.9
"3492",522568.2,184433.9,523068.2,183933.9
"3493",522568.2,183933.9,523068.2,183433.9
"3494",522568.2,183433.9,523068.2,182933.9
"3495",522568.2,182933.9,523068.2,182433.9
"3496",522568.2,182433.9,523068.2,181933.9
"3497",522568.2,181933.9,523068.2,181433.9
"3498",522568.2,181433.9,523068.2,180933.9
"3499",522568.2,180933.9,523068.2,180433.9
"3500",522568.2,180433.9,523068.2,179933.9
"3501",522568.2,179933.9,523068.2,179433.9
"3502",522568.2,179433.9,523068.2,178933.9
"3503",522568.2,178933.9,523068.2,178433.9
"3504",522568.2,178433.9,523068.2,177933.9
"3505",522568.2,177933.9,523068.2,177433.9
"3506",522568.2,177433.9,523068.2,176933.9
"3507",522568.2,176933.9,523068.2,176433.9
"3508",522568.2,176433.9,523068.2,175933.9
"3509",522568.2,175933.9,523068.2,175433.9
"3510",522568.2,175433.9,523068.2,174933.9
"3511",522568.2,174933.9,523068.2,174433.9
"3512",522568.2,174433.9,523068.2,173933.9
"3513",522568.2,173933.9,523068.2,173433.9
"3514",522568.2,173433.9,523068.2,172933.9
"3515",522568.2,172933.9,523068.2,172433.9
"3516",522568.2,172433.9,523068.2,171933.9
"3517",522568.2,171933.9,523068.2,171433.9
"3518",522568.2,171433.9,523068.2,170933.9
"3519",522568.2,170933.9,523068.2,170433.9
"3520",522568.2,170433.9,523068.2,169933.9
"3521",522568.2,169933.9,523068.2,169433.9
"3522",522568.2,169433.9,523068.2,168933.9
"3523",522568.2,168933.9,523068.2,168433.9
"3524",522568.2,168433.9,523068.2,167933.9
"3525",522568.2,167933.9,523068.2,167433.9
"3526",522568.2,167433.9,523068.2,166933.9
"3527",522568.2,166933.9,523068.2,166433.9
"3528",522568.2,166433.9,523068.2,165933.9
"3529",522568.2,165933.9,523068.2,165433.9
"3530",522568.2,165433.9,523068.2,164933.9
"3531",522568.2,164933.9,523068.2,164433.9
"3532",522568.2,164433.9,523068.2,163933.9
"3533",522568.2,163933.9,523068.2,163433.9
"3534",522568.2,163433.9,523068.2,162933.9
"3535",522568.2,162933.9,523068.2,162433.9
"3536",522568.2,162433.9,523068.2,161933.9
"3537",522568.2,161933.9,523068.2,161433.9
"3538",522568.2,161433.9,523068.2,160933.9
"3539",522568.2,160933.9,523068.2,160433.9
"3540",522568.2,160433.9,523068.2,159933.9
"3541",522568.2,159933.9,523068.2,159433.9
"3542",522568.2,159433.9,523068.2,158933.9
"3543",522568.2,158933.9,523068.2,158433.9
"3544",522568.2,158433.9,523068.2,157933.9
"3545",522568.2,157933.9,523068.2,157433.9
"3546",522568.2,157433.9,523068.2,156933.9
"3547",522568.2,156933.9,523068.2,156433.9
"3548",522568.2,156433.9,523068.2,155933.9
"3549",522568.2,155933.9,523068.2,155433.9
"3550",523068.2,200933.9,523568.2,200433.9
"3551",523068.2,200433.9,523568.2,199933.9
"3552",523068.2,199933.9,523568.2,199433.9
"3553",523068.2,199433.9,523568.2,198933.9
"3554",523068.2,198933.9,523568.2,198433.9
"3555",523068.2,198433.9,523568.2,197933.9
"3556",523068.2,197933.9,523568.2,197433.9
"3557",523068.2,197433.9,523568.2,196933.9
"3558",523068.2,196933.9,523568.2,196433.9
"3559",523068.2,196433.9,523568.2,195933.9
"3560",523068.2,195933.9,523568.2,195433.9
"3561",523068.2,195433.9,523568.2,194933.9
"3562",523068.2,194933.9,523568.2,194433.9
"3563",523068.2,194433.9,523568.2,193933.9
"3564",523068.2,193933.9,523568.2,193433.9
"3565",523068.2,193433.9,523568.2,192933.9
"3566",523068.2,192933.9,523568.2,192433.9
"3567",523068.2,192433.9,523568.2,191933.9
"3568",523068.2,191933.9,523568.2,191433.9
"3569",523068.2,191433.9,523568.2,190933.9
"3570",523068.2,190933.9,523568.2,190433.9
"3571",523068.2,190433.9,523568.2,189933.9
"3572",523068.2,189933.9,523568.2,189433.9
"3573",523068.2,189433.9,523568.2,188933.9
"3574",523068.2,188933.9,523568.2,188433.9
"3575",523068.2,188433.9,523568.2,187933.9
"3576",523068.2,187933.9,523568.2,187433.9
"3577",523068.2,187433.9,523568.2,186933.9
"3578",523068.2,186933.9,523568.2,186433.9
"3579",523068.2,186433.9,523568.2,185933.9
"3580",523068.2,185933.9,523568.2,185433.9
"3581",523068.2,185433.9,523568.2,184933.9
"3582",523068.2,184933.9,523568.2,184433.9
"3583",523068.2,184433.9,523568.2,183933.9
"3584",523068.2,183933.9,523568.2,183433.9
"3585",523068.2,183433.9,523568.2,182933.9
"3586",523068.2,182933.9,523568.2,182433.9
"3587",523068.2,182433.9,523568.2,181933.9
"3588",523068.2,181933.9,523568.2,181433.9
"3589",523068.2,181433.9,523568.2,180933.9
"3590",523068.2,180933.9,523568.2,180433.9
"3591",523068.2,180433.9,523568.2,179933.9
"3592",523068.2,179933.9,523568.2,179433.9
"3593",523068.2,179433.9,523568.2,178933.9
"3594",523068.2,178933.9,523568.2,178433.9
"3595",523068.2,178433.9,523568.2,177933.9
"3596",523068.2,177933.9,523568.2,177433.9
"3597",523068.2,177433.9,523568.2,176933.9
"3598",523068.2,176933.9,523568.2,176433.9
"3599",523068.2,176433.9,523568.2,175933.9
"3600",523068.2,175933.9,523568.2,175433.9
"3601",523068.2,175433.9,523568.2,174933.9
"3602",523068.2,174933.9,523568.2,174433.9
"3603",523068.2,174433.9,523568.2,173933.9
"3604",523068.2,173933.9,523568.2,173433.9
"3605",523068.2,173433.9,523568.2,172933.9
"3606",523068.2,172933.9,523568.2,172433.9
"3607",523068.2,172433.9,523568.2,171933.9
"3608",523068.2,171933.9,523568.2,171433.9
"3609",523068.2,171433.9,523568.2,170933.9
"3610",523068.2,170933.9,523568.2,170433.9
"3611",523068.2,170433.9,523568.2,169933.9
"3612",523068.2,169933.9,523568.2,169433.9
"3613",523068.2,169433.9,523568.2,168933.9
"3614",523068.2,168933.9,523568.2,168433.9
"3615",523068.2,168433.9,523568.2,167933.9
"3616",523068.2,167933.9,523568.2,167433.9
"3617",523068.2,167433.9,523568.2,166933.9
"3618",523068.2,166933.9,523568.2,166433.9
"3619",523068.2,166433.9,523568.2,165933.9
"3620",523068.2,165933.9,523568.2,165433.9
"3621",523068.2,165433.9,523568.2,164933.9
"3622",523068.2,164933.9,523568.2,164433.9
"3623",523068.2,164433.9,523568.2,163933.9
"3624",523068.2,163933.9,523568.2,163433.9
"3625",523068.2,163433.9,523568.2,162933.9
"3626",523068.2,162933.9,523568.2,162433.9
"3627",523068.2,162433.9,523568.2,161933.9
"3628",523068.2,161933.9,523568.2,161433.9
"3629",523068.2,161433.9,523568.2,160933.9
"3630",523068.2,160933.9,523568.2,160433.9
"3631",523068.2,160433.9,523568.2,159933.9
"3632",523068.2,159933.9,523568.2,159433.9
"3633",523068.2,159433.9,523568.2,158933.9
"3634",523068.2,158933.9,523568.2,158433.9
"3635",523068.2,158433.9,523568.2,157933.9
"3636",523068.2,157933.9,523568.2,157433.9
"3637",523068.2,157433.9,523568.2,156933.9
"3638",523068.2,156933.9,523568.2,156433.9
"3639",523068.2,156433.9,523568.2,155933.9
"3640",523068.2,155933.9,523568.2,155433.9
"3641",523568.2,200933.9,524068.2,200433.9
"3642",523568.2,200433.9,524068.2,199933.9
"3643",523568.2,199933.9,524068.2,199433.9
"3644",523568.2,199433.9,524068.2,198933.9
"3645",523568.2,198933.9,524068.2,198433.9
"3646",523568.2,198433.9,524068.2,197933.9
"3647",523568.2,197933.9,524068.2,197433.9
"3648",523568.2,197433.9,524068.2,196933.9
"3649",523568.2,196933.9,524068.2,196433.9
"3650",523568.2,196433.9,524068.2,195933.9
"3651",523568.2,195933.9,524068.2,195433.9
"3652",523568.2,195433.9,524068.2,194933.9
"3653",523568.2,194933.9,524068.2,194433.9
"3654",523568.2,194433.9,524068.2,193933.9
"3655",523568.2,193933.9,524068.2,193433.9
"3656",523568.2,193433.9,524068.2,192933.9
"3657",523568.2,192933.9,524068.2,192433.9
"3658",523568.2,192433.9,524068.2,191933.9
"3659",523568.2,191933.9,524068.2,191433.9
"3660",523568.2,191433.9,524068.2,190933.9
"3661",523568.2,190933.9,524068.2,190433.9
"3662",523568.2,190433.9,524068.2,189933.9
"3663",523568.2,189933.9,524068.2,189433.9
"3664",523568.2,189433.9,524068.2,188933.9
"3665",523568.2,188933.9,524068.2,188433.9
"3666",523568.2,188433.9,524068.2,187933.9
"3667",523568.2,187933.9,524068.2,187433.9
"3668",523568.2,187433.9,524068.2,186933.9
"3669",523568.2,186933.9,524068.2,186433.9
"3670",523568.2,186433.9,524068.2,185933.9
"3671",523568.2,185933.9,524068.2,185433.9
"3672",523568.2,185433.9,524068.2,184933.9
